ID_Lead,Vendedor que atendeu,Data do Lead,Data da Conversão,Receita Possível,Receita Gerada,Receita Perdida,Data da Perda,Motivo da Perda,STATUS DO LEAD,Tempo até Conversão (Dias)
2260,Vendedor D,2022-12-07 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2262,Vendedor E,2022-12-07 00:00:00,,20205,,20205.0,2022-12-13 00:00:00,Não retornou contato,Perdido,
2263,Vendedor D,2022-12-07 00:00:00,,20205,,20205.0,2023-03-07 00:00:00,Outros,Perdido,
2264,Vendedor E,2022-12-07 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2265,Vendedor C,2022-12-07 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2266,Vendedor A,2022-12-07 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Vai deixar para outro momento,Perdido,
2267,Vendedor B,2022-12-07 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2276,Vendedor E,2022-12-08 00:00:00,2022-12-08 00:00:00,22455,22455.0,,,,Convertido,0.0
2273,Vendedor C,2022-12-08 00:00:00,2022-12-12 00:00:00,17964,17964.0,,,,Convertido,4.0
2271,Vendedor A,2022-12-08 00:00:00,2022-12-15 00:00:00,19200,19200.0,,,,Convertido,7.0
2274,Vendedor D,2022-12-08 00:00:00,2022-12-20 00:00:00,19200,19200.0,,,,Convertido,12.0
2269,Vendedor E,2022-12-08 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2270,Vendedor D,2022-12-08 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2272,Vendedor E,2022-12-08 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2275,Vendedor A,2022-12-08 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2277,Vendedor A,2022-12-08 00:00:00,,20205,,20205.0,2022-12-28 00:00:00,Não retornou contato,Perdido,
2278,Vendedor D,2022-12-08 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2279,Vendedor B,2022-12-08 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2280,Vendedor E,2022-12-08 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2281,Vendedor C,2022-12-08 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2282,Vendedor D,2022-12-08 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2283,Vendedor E,2022-12-08 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2285,Vendedor B,2022-12-09 00:00:00,2022-12-09 00:00:00,22455,22455.0,,,,Convertido,0.0
2284,Vendedor A,2022-12-09 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2286,Vendedor C,2022-12-09 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não retornou contato,Perdido,
2287,Vendedor D,2022-12-09 00:00:00,,20205,,20205.0,2023-03-17 00:00:00,Não retornou contato,Perdido,
2288,Vendedor E,2022-12-09 00:00:00,,22455,,22455.0,2023-02-27 00:00:00,Não retornou contato,Perdido,
2289,Vendedor B,2022-12-09 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
2290,Vendedor C,2022-12-09 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Preço alto,Perdido,
2291,Vendedor C,2022-12-09 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Vai deixar para outro momento,Perdido,
2292,Vendedor A,2022-12-09 00:00:00,,20205,,20205.0,2022-12-12 00:00:00,Não tem interesse,Perdido,
2293,Vendedor C,2022-12-09 00:00:00,,20205,,20205.0,2022-12-28 00:00:00,Não retornou contato,Perdido,
2294,Vendedor E,2022-12-09 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2299,Vendedor E,2022-12-10 00:00:00,2022-12-10 00:00:00,22455,22455.0,,,,Convertido,0.0
2295,Vendedor D,2022-12-10 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2296,Vendedor D,2022-12-10 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2297,Vendedor C,2022-12-10 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2298,Vendedor B,2022-12-10 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Vai deixar para outro momento,Perdido,
2300,Vendedor D,2022-12-10 00:00:00,,20205,,20205.0,2022-12-28 00:00:00,Não retornou contato,Perdido,
2301,Vendedor D,2022-12-10 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2302,Vendedor B,2022-12-10 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2303,Vendedor D,2022-12-10 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2304,Vendedor D,2022-12-10 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2305,Vendedor D,2022-12-10 00:00:00,,20205,,20205.0,2022-12-12 00:00:00,Preço alto,Perdido,
2306,Vendedor A,2022-12-10 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2307,Vendedor A,2022-12-11 00:00:00,2022-12-13 00:00:00,19200,19200.0,,,,Convertido,2.0
2313,Vendedor C,2022-12-11 00:00:00,2023-01-08 00:00:00,22455,22455.0,,,,Convertido,28.0
2315,Vendedor B,2022-12-11 00:00:00,2023-01-16 00:00:00,20205,20205.0,,,,Convertido,36.0
2308,Vendedor C,2022-12-11 00:00:00,,20205,,20205.0,2022-12-12 00:00:00,Não tem interesse,Perdido,
2309,Vendedor A,2022-12-11 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2310,Vendedor A,2022-12-11 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2311,Vendedor E,2022-12-11 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Vai deixar para outro momento,Perdido,
2312,Vendedor C,2022-12-11 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2314,Vendedor B,2022-12-11 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2316,Vendedor A,2022-12-11 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2317,Vendedor C,2022-12-11 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Preço alto,Perdido,
2326,Vendedor E,2022-12-12 00:00:00,2022-12-12 00:00:00,22455,22455.0,,,,Convertido,0.0
2332,Vendedor E,2022-12-12 00:00:00,2022-12-12 00:00:00,22455,22455.0,,,,Convertido,0.0
2318,Vendedor D,2022-12-12 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2319,Vendedor E,2022-12-12 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2320,Vendedor D,2022-12-12 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2321,Vendedor C,2022-12-12 00:00:00,,20205,,20205.0,2022-12-28 00:00:00,Não retornou contato,Perdido,
2322,Vendedor A,2022-12-12 00:00:00,,20205,,20205.0,2022-12-28 00:00:00,Não retornou contato,Perdido,
2323,Vendedor B,2022-12-12 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2324,Vendedor D,2022-12-12 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Não retornou contato,Perdido,
2325,Vendedor C,2022-12-12 00:00:00,,20205,,20205.0,2022-12-22 00:00:00,Vai deixar para outro momento,Perdido,
2327,Vendedor B,2022-12-12 00:00:00,,20205,,20205.0,2023-03-24 00:00:00,Não retornou contato,Perdido,
2328,Vendedor C,2022-12-12 00:00:00,,22455,,22455.0,2023-03-07 00:00:00,Não retornou contato,Perdido,
2329,Vendedor D,2022-12-12 00:00:00,,22455,,22455.0,2023-03-23 00:00:00,Não retornou contato,Perdido,
2330,Vendedor B,2022-12-12 00:00:00,,22455,,22455.0,2023-03-17 00:00:00,Vai deixar para outro momento,Perdido,
2331,Vendedor A,2022-12-12 00:00:00,,14130,,14130.0,2023-03-30 00:00:00,Preço alto,Perdido,
2333,Vendedor B,2022-12-12 00:00:00,,20205,,20205.0,2022-12-22 00:00:00,Vai deixar para outro momento,Perdido,
2334,Vendedor C,2022-12-12 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2335,Vendedor C,2022-12-12 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2339,Vendedor C,2022-12-13 00:00:00,2022-12-13 00:00:00,22455,22455.0,,,,Convertido,0.0
2345,Vendedor A,2022-12-13 00:00:00,2023-01-30 00:00:00,20205,20205.0,,,,Convertido,48.0
2336,Vendedor C,2022-12-13 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2337,Vendedor D,2022-12-13 00:00:00,,20205,,20205.0,2023-01-04 00:00:00,Preço alto,Perdido,
2338,Vendedor A,2022-12-13 00:00:00,,20205,,20205.0,2022-12-15 00:00:00,Vai deixar para outro momento,Perdido,
2340,Vendedor B,2022-12-13 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2341,Vendedor E,2022-12-13 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2342,Vendedor A,2022-12-13 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2343,Vendedor B,2022-12-13 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2344,Vendedor D,2022-12-13 00:00:00,,20205,,20205.0,2022-12-28 00:00:00,Não retornou contato,Perdido,
2346,Vendedor E,2022-12-13 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
2347,Vendedor B,2022-12-13 00:00:00,,22455,,22455.0,2023-03-28 00:00:00,Não retornou contato,Perdido,
2348,Vendedor E,2022-12-13 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
2349,Vendedor C,2022-12-13 00:00:00,,22455,,22455.0,2022-12-16 00:00:00,Preço alto,Perdido,
2350,Vendedor C,2022-12-13 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2351,Vendedor A,2022-12-13 00:00:00,,20205,,20205.0,2023-01-03 00:00:00,Não retornou contato,Perdido,
2352,Vendedor B,2022-12-13 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2353,Vendedor B,2022-12-13 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2354,Vendedor E,2022-12-13 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2361,Vendedor B,2022-12-14 00:00:00,2022-12-14 00:00:00,22455,22455.0,,,,Convertido,0.0
2355,Vendedor B,2022-12-14 00:00:00,2022-12-14 00:00:00,19200,19200.0,,,,Convertido,0.0
2356,Vendedor C,2022-12-14 00:00:00,2022-12-16 00:00:00,20209.5,20209.5,,,,Convertido,2.0
2357,Vendedor D,2022-12-14 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
2358,Vendedor D,2022-12-14 00:00:00,,20205,,20205.0,2022-12-15 00:00:00,Vai deixar para outro momento,Perdido,
2359,Vendedor D,2022-12-14 00:00:00,,20205,,20205.0,2022-12-16 00:00:00,Vai deixar para outro momento,Perdido,
2360,Vendedor E,2022-12-14 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Não tem interesse,Perdido,
2362,Vendedor C,2022-12-14 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2363,Vendedor D,2022-12-14 00:00:00,,20205,,20205.0,2022-12-14 00:00:00,Preço alto,Perdido,
2364,Vendedor A,2022-12-14 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Não retornou contato,Perdido,
2365,Vendedor E,2022-12-14 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Preço alto,Perdido,
2366,Vendedor B,2022-12-14 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2367,Vendedor B,2022-12-14 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
2368,Vendedor C,2022-12-14 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
2369,Vendedor A,2022-12-14 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
2370,Vendedor E,2022-12-14 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
2371,Vendedor B,2022-12-14 00:00:00,,20205,,20205.0,2022-12-15 00:00:00,Preço alto,Perdido,
2377,Vendedor C,2022-12-15 00:00:00,2023-03-21 00:00:00,19200,19200.0,,,,Convertido,96.0
2372,Vendedor A,2022-12-15 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2373,Vendedor A,2022-12-15 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2374,Vendedor C,2022-12-15 00:00:00,,20205,,20205.0,2022-12-20 00:00:00,Preço alto,Perdido,
2375,Vendedor A,2022-12-15 00:00:00,,22455,,22455.0,2023-03-07 00:00:00,Preço alto,Perdido,
2376,Vendedor D,2022-12-15 00:00:00,,20205,,20205.0,2023-02-27 00:00:00,Preço alto,Perdido,
2378,Vendedor D,2022-12-15 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
2379,Vendedor B,2022-12-15 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2380,Vendedor A,2022-12-15 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
2381,Vendedor C,2022-12-15 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
2382,Vendedor C,2022-12-15 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
2387,Vendedor C,2022-12-16 00:00:00,2022-12-16 00:00:00,22455,22455.0,,,,Convertido,0.0
2389,Vendedor D,2022-12-16 00:00:00,2022-12-16 00:00:00,20209.5,20209.5,,,,Convertido,0.0
2391,Vendedor C,2022-12-16 00:00:00,2023-01-07 00:00:00,20205,20205.0,,,,Convertido,22.0
2392,Vendedor C,2022-12-16 00:00:00,2023-01-27 00:00:00,17955,17955.0,,,,Convertido,42.0
2383,Vendedor C,2022-12-16 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
2384,Vendedor A,2022-12-16 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
2385,Vendedor A,2022-12-16 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não retornou contato,Perdido,
2386,Vendedor B,2022-12-16 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2388,Vendedor E,2022-12-16 00:00:00,,17955,,17955.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2390,Vendedor E,2022-12-16 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2393,Vendedor A,2022-12-16 00:00:00,,20205,,20205.0,2022-12-19 00:00:00,Outros,Perdido,
2394,Vendedor D,2022-12-16 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2395,Vendedor E,2022-12-16 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2396,Vendedor C,2022-12-16 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não retornou contato,Perdido,
2402,Vendedor B,2022-12-17 00:00:00,2022-12-29 00:00:00,20209.5,20209.5,,,,Convertido,12.0
2407,Vendedor B,2022-12-17 00:00:00,2022-12-30 00:00:00,20209.5,20209.5,,,,Convertido,13.0
2397,Vendedor B,2022-12-17 00:00:00,,20205,,20205.0,2023-01-30 00:00:00,Não retornou contato,Perdido,
2398,Vendedor D,2022-12-17 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2399,Vendedor E,2022-12-17 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2400,Vendedor C,2022-12-17 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2401,Vendedor C,2022-12-17 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Não tem interesse,Perdido,
2403,Vendedor C,2022-12-17 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2404,Vendedor A,2022-12-17 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Vai deixar para outro momento,Perdido,
2405,Vendedor E,2022-12-17 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2406,Vendedor E,2022-12-17 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2408,Vendedor A,2022-12-17 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2409,Vendedor A,2022-12-17 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Vai deixar para outro momento,Perdido,
2410,Vendedor B,2022-12-17 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Preço alto,Perdido,
2411,Vendedor B,2022-12-17 00:00:00,,20205,,20205.0,2022-12-28 00:00:00,Preço alto,Perdido,
2412,Vendedor D,2022-12-17 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não retornou contato,Perdido,
2416,Vendedor E,2022-12-18 00:00:00,2022-12-18 00:00:00,22455,22455.0,,,,Convertido,0.0
2413,Vendedor B,2022-12-18 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2414,Vendedor D,2022-12-18 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não retornou contato,Perdido,
2415,Vendedor E,2022-12-18 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não retornou contato,Perdido,
2417,Vendedor A,2022-12-18 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não retornou contato,Perdido,
2418,Vendedor E,2022-12-18 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não retornou contato,Perdido,
2419,Vendedor B,2022-12-18 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Vai deixar para outro momento,Perdido,
2420,Vendedor B,2022-12-18 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não retornou contato,Perdido,
2421,Vendedor D,2022-12-18 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2422,Vendedor C,2022-12-18 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não retornou contato,Perdido,
2423,Vendedor A,2022-12-19 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não retornou contato,Perdido,
2424,Vendedor E,2022-12-19 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não retornou contato,Perdido,
2425,Vendedor A,2022-12-19 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não retornou contato,Perdido,
2426,Vendedor E,2022-12-19 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2427,Vendedor E,2022-12-19 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2428,Vendedor D,2022-12-19 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2429,Vendedor C,2022-12-19 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2430,Vendedor C,2022-12-19 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2442,Vendedor C,2022-12-20 00:00:00,2022-12-21 00:00:00,20209.5,20209.5,,,,Convertido,1.0
2440,Vendedor C,2022-12-20 00:00:00,2022-12-28 00:00:00,19200,19200.0,,,,Convertido,8.0
2433,Vendedor A,2022-12-20 00:00:00,2023-01-19 00:00:00,20205,20205.0,,,,Convertido,30.0
2432,Vendedor E,2022-12-20 00:00:00,2023-02-17 00:00:00,20205,20205.0,,,,Convertido,59.0
2431,Vendedor A,2022-12-20 00:00:00,,20205,,20205.0,2022-12-28 00:00:00,Vai fechar com a concorrência,Perdido,
2434,Vendedor E,2022-12-20 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2435,Vendedor B,2022-12-20 00:00:00,,20205,,20205.0,2023-01-03 00:00:00,Não retornou contato,Perdido,
2436,Vendedor D,2022-12-20 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2437,Vendedor A,2022-12-20 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2438,Vendedor B,2022-12-20 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2439,Vendedor B,2022-12-20 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não retornou contato,Perdido,
2441,Vendedor D,2022-12-20 00:00:00,,20205,,20205.0,2023-01-12 00:00:00,Não retornou contato,Perdido,
2446,Vendedor E,2022-12-21 00:00:00,2022-12-21 00:00:00,22455,22455.0,,,,Convertido,0.0
2449,Vendedor C,2022-12-21 00:00:00,2022-12-21 00:00:00,22455,22455.0,,,,Convertido,0.0
2443,Vendedor E,2022-12-21 00:00:00,,20205,,20205.0,2022-12-28 00:00:00,Vai deixar para outro momento,Perdido,
2444,Vendedor C,2022-12-21 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não tem interesse,Perdido,
2445,Vendedor D,2022-12-21 00:00:00,,20205,,20205.0,2022-12-21 00:00:00,Outros,Perdido,
2447,Vendedor C,2022-12-21 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2448,Vendedor E,2022-12-21 00:00:00,,22455,,22455.0,2023-03-21 00:00:00,Não retornou contato,Perdido,
2450,Vendedor A,2022-12-21 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2451,Vendedor D,2022-12-21 00:00:00,,20205,,20205.0,2022-12-22 00:00:00,Preço alto,Perdido,
2452,Vendedor D,2022-12-21 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não tem interesse,Perdido,
2453,Vendedor E,2022-12-21 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2454,Vendedor A,2022-12-21 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2461,Vendedor C,2022-12-22 00:00:00,2022-12-29 00:00:00,20204.25,20204.25,,,,Convertido,7.0
2455,Vendedor C,2022-12-22 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2456,Vendedor B,2022-12-22 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2457,Vendedor E,2022-12-22 00:00:00,,20205,,20205.0,2022-12-28 00:00:00,Não tem interesse,Perdido,
2458,Vendedor A,2022-12-22 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2459,Vendedor D,2022-12-22 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2460,Vendedor C,2022-12-22 00:00:00,,20205,,20205.0,2022-12-29 00:00:00,Não retornou contato,Perdido,
2462,Vendedor C,2022-12-22 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2463,Vendedor A,2022-12-22 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Não tem interesse,Perdido,
2464,Vendedor E,2022-12-22 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2465,Vendedor B,2022-12-22 00:00:00,,20205,,20205.0,2022-12-23 00:00:00,Preço alto,Perdido,
2471,Vendedor C,2022-12-23 00:00:00,2022-12-23 00:00:00,22455,22455.0,,,,Convertido,0.0
2467,Vendedor E,2022-12-23 00:00:00,2023-02-13 00:00:00,22455,22455.0,,,,Convertido,52.0
2466,Vendedor E,2022-12-23 00:00:00,,20205,,20205.0,2023-01-12 00:00:00,Não retornou contato,Perdido,
2468,Vendedor E,2022-12-23 00:00:00,,20205,,20205.0,2023-02-27 00:00:00,Não retornou contato,Perdido,
2469,Vendedor A,2022-12-23 00:00:00,,20205,,20205.0,2023-01-05 00:00:00,Não retornou contato,Perdido,
2470,Vendedor C,2022-12-23 00:00:00,,20205,,20205.0,2022-12-27 00:00:00,Não tem interesse,Perdido,
2472,Vendedor D,2022-12-23 00:00:00,,20205,,20205.0,2023-01-12 00:00:00,Não retornou contato,Perdido,
2473,Vendedor B,2022-12-23 00:00:00,,20205,,20205.0,2023-01-03 00:00:00,Não retornou contato,Perdido,
2474,Vendedor D,2022-12-23 00:00:00,,20205,,20205.0,2023-01-03 00:00:00,Não retornou contato,Perdido,
2475,Vendedor E,2022-12-23 00:00:00,,20205,,20205.0,2023-01-03 00:00:00,Não retornou contato,Perdido,
2476,Vendedor B,2022-12-23 00:00:00,,20205,,20205.0,2023-01-03 00:00:00,Não retornou contato,Perdido,
2477,Vendedor B,2022-12-23 00:00:00,,20205,,20205.0,2023-01-03 00:00:00,Não retornou contato,Perdido,
2478,Vendedor B,2022-12-23 00:00:00,,20205,,20205.0,2023-01-03 00:00:00,Não retornou contato,Perdido,
2479,Vendedor D,2022-12-23 00:00:00,,20205,,20205.0,2023-01-03 00:00:00,Não retornou contato,Perdido,
2480,Vendedor D,2022-12-23 00:00:00,,20205,,20205.0,2023-01-03 00:00:00,Não retornou contato,Perdido,
2481,Vendedor B,2022-12-24 00:00:00,,20205,,20205.0,2023-01-03 00:00:00,Não retornou contato,Perdido,
